Vocabulario,Nota1,Nota2,Nota3,Nota4,Nota5
"amusement",0.0000000000,0.0000003699,0.0000003337,0.0000002567,0.0000002939
"rides",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"transportations",0.0000000000,0.0000000000,0.0000000000,0.0000010541,0.0000004023
"markey",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"rush-hour",0.0000000000,0.0000000000,0.0000000000,0.0000018516,0.0000000000
"period",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"towncar",0.0000000000,0.0000000000,0.0000007640,0.0000014692,0.0000006729
"supermarkets",0.0000000000,0.0000011097,0.0000016687,0.0000017970,0.0000012737
"beds-ok",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"bathroom-ok",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"prepare",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"bacon",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"eggs",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"bought",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"supermarket",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"metres",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"what",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"dana",0.0000000000,0.0000000000,0.0000000000,0.0000005271,0.0000008047
"conveniant",0.0000000000,0.0000000000,0.0000000000,0.0000018516,0.0000000000
"compementary",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"10-15",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"arena",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"hooters",0.0000000000,0.0000015190,0.0000000000,0.0000005271,0.0000000000
"anders",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"approximately",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"april",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"follow-up",0.0000012004,0.0000025404,0.0000000000,0.0000014692,0.0000000000
"advised",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"cancelled",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"overbooking",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"wote",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"effort",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"emails",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"brigeta",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"operation",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"scrambe",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"practice",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"unforgivable",0.0000113459,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"resevation",0.0000012004,0.0000000000,0.0000007640,0.0000005877,0.0000000000
"guarenteeing",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"point",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"suddenly",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"sincerely",0.0000020974,0.0000003699,0.0000000000,0.0000005134,0.0000012737
"greg",0.0000005244,0.0000000000,0.0000006675,0.0000002567,0.0000001960
"scanlonsan",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"francisco",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"mid-january",0.0000000000,0.0000000000,0.0000013705,0.0000000000,0.0000004023
"shabby",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"microwave",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"stove",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"warned",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"leaves",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"fielded",0.0000000000,0.0000000000,0.0000024072,0.0000000000,0.0000000000
"iron",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"ironing",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"board",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"soundproofing",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"next-door",0.0000000000,0.0000000000,0.0000013705,0.0000000000,0.0000016093
"deafening",0.0000010487,0.0000003699,0.0000006675,0.0000002567,0.0000000000
"awakened",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"however",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"smack",0.0000000000,0.0000007398,0.0000016687,0.0000010269,0.0000007838
"bohemian-hip",0.0000000000,0.0000000000,0.0000024072,0.0000000000,0.0000000000
"safeway",0.0000000000,0.0000003699,0.0000003337,0.0000006418,0.0000000980
"sleeper",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"first-class",0.0000000000,0.0000000000,0.0000015280,0.0000002938,0.0000011215
"bargain",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"dumpy",0.0000010487,0.0000007398,0.0000000000,0.0000001284,0.0000001960
"starts",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"spinning",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"thinking",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"nasty",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"odor",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"rotten",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"vegetables",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"gushed",0.0000037820,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"substantial",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"insulation",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"well-kept",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"basically",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"uncaring",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"unhelpful",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"suppose",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"express",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"older",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"studio",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"local",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"feeling",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"european",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"moderizing",0.0000000000,0.0000000000,0.0000024072,0.0000000000,0.0000000000
"compermise",0.0000000000,0.0000000000,0.0000024072,0.0000000000,0.0000000000
"dump",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"1929",0.0000026218,0.0000011097,0.0000003337,0.0000003851,0.0000000000
"incompetent",0.0000216067,0.0000042340,0.0000000000,0.0000000000,0.0000002243
"randomly",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"scalding",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"medium",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"trickle",0.0000026218,0.0000007398,0.0000000000,0.0000002567,0.0000003919
"acoustic",0.0000043063,0.0000015190,0.0000000000,0.0000000000,0.0000000000
"ceilings",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"moldy",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"non-functional",0.0000012004,0.0000008468,0.0000000000,0.0000000000,0.0000002243
"unlocked",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"apparantly",0.0000010487,0.0000000000,0.0000003337,0.0000003851,0.0000003919
"publish",0.0000075639,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"gather",0.0000020974,0.0000000000,0.0000016687,0.0000010269,0.0000008818
"on-line",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"calling",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"exchanging",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"e-mails",0.0000060018,0.0000000000,0.0000000000,0.0000008815,0.0000013458
"numerous",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"characterless",0.0000000000,0.0000003699,0.0000010012,0.0000002567,0.0000000980
"chains",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"crowd",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"accommodation",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"converted",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"loaded",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"trees",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"wonderful-smelling",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"stained-glass",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000014133
"wing-back",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"sprinkling",0.0000000000,0.0000000000,0.0000000000,0.0000005271,0.0000008047
"antiques",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"junior",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"mission-style",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"upscale",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"pedestal",0.0000000000,0.0000003699,0.0000003337,0.0000002567,0.0000001960
"fixture",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"soaps",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"tremendously",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"fluffy",0.0000000000,0.0000018496,0.0000030037,0.0000033373,0.0000048009
"real",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"firm",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"writers",0.0000000000,0.0000003699,0.0000010012,0.0000002567,0.0000006858
"complained",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"understand",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"year-old",0.0000000000,0.0000008468,0.0000000000,0.0000014692,0.0000022429
"mother",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"same-same",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"cookie-cutter",0.0000000000,0.0000000000,0.0000000000,0.0000005271,0.0000032186
"individuality",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000014133
"refinement",0.0000000000,0.0000000000,0.0000041114,0.0000000000,0.0000016093
"grace",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"elegance",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"fall",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"avings",0.0000000000,0.0000000000,0.0000024072,0.0000000000,0.0000000000
"annoyances",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"patience",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"avail",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"outlets",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"non-smok",0.0000000000,0.0000000000,0.0000024072,0.0000000000,0.0000000000
"items",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"daily",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"wash",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"cloths",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"unwashed",0.0000021532,0.0000000000,0.0000013705,0.0000000000,0.0000000000
"dishes",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"observed",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"irons",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"dryers",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"continually",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"accommodate",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"brochures",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"pamphlets",0.0000012004,0.0000000000,0.0000007640,0.0000000000,0.0000002243
"mags",0.0000000000,0.0000000000,0.0000007640,0.0000002938,0.0000002243
"guided",0.0000000000,0.0000003699,0.0000016687,0.0000019254,0.0000028414
"frills",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"distances",0.0000000000,0.0000014796,0.0000010012,0.0000014119,0.0000008818
"including",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"tips",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"dryer",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"remember",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"materialized",0.0000000000,0.0000000000,0.0000013705,0.0000000000,0.0000004023
"promised",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"definition",0.0000000000,0.0000000000,0.0000030561,0.0000011754,0.0000006729
"kitchenettes",0.0000000000,0.0000000000,0.0000015280,0.0000011754,0.0000002243
"extended",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"onstreet",0.0000000000,0.0000000000,0.0000024072,0.0000000000,0.0000000000
"weekends",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"plentiful",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"events",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"edge",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"maintained",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"restored",0.0000012004,0.0000000000,0.0000000000,0.0000032322,0.0000044859
"meant",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"residential",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"homely",0.0000005244,0.0000000000,0.0000003337,0.0000008985,0.0000014697
"neighbourhood",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"pubs",0.0000000000,0.0000003699,0.0000006675,0.0000035940,0.0000030373
"quck",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"careful",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"marqueen",0.0000000000,0.0000000000,0.0000007640,0.0000023507,0.0000020186
"mentioning",0.0000010487,0.0000000000,0.0000020025,0.0000012836,0.0000017636
"preference",0.0000000000,0.0000011097,0.0000020025,0.0000019254,0.0000024494
"direct",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"shut",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"screaming",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"guys",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"gals",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"snack",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"basket",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"weekday",0.0000000000,0.0000007398,0.0000010012,0.0000008985,0.0000008818
"backside",0.0000015731,0.0000014796,0.0000000000,0.0000005134,0.0000001960
"sofa",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"tough",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"restriction",0.0000000000,0.0000000000,0.0000000000,0.0000009258,0.0000000000
"parker",0.0000012004,0.0000000000,0.0000000000,0.0000005877,0.0000008972
"when",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"meet",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"colleague",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"delivered",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"earned",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"reach",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"welcomed",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"extras",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"free-",0.0000021532,0.0000000000,0.0000000000,0.0000000000,0.0000004023
"amazingly",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"needing",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"guaranteed",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"fanatic",0.0000000000,0.0000000000,0.0000007640,0.0000002938,0.0000006729
"forth",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"apartments-",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"posted",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"accurate",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"brides",0.0000000000,0.0000015190,0.0000000000,0.0000000000,0.0000008047
"housed",0.0000005244,0.0000003699,0.0000003337,0.0000000000,0.0000008818
"comer",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"goers",0.0000000000,0.0000011097,0.0000003337,0.0000003851,0.0000001960
"crammed",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"architecture",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"basics",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"pulls",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"closes",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"adds",0.0000000000,0.0000000000,0.0000045841,0.0000052891,0.0000074017
"other",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"drawback",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"didnt",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"serve",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"pesos",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"breakfasts",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"stores",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"kits",0.0000000000,0.0000025404,0.0000000000,0.0000005877,0.0000022429
"camera",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"cleaners",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"kinkos",0.0000000000,0.0000008468,0.0000000000,0.0000002938,0.0000006729
"starbucks-",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000007067
"disturbing",0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
"organizing",0.0000000000,0.0000007398,0.0000006675,0.0000007701,0.0000003919
